Impedance,Resistance,Reactance,HT
20.67,-63.37,2.09E-11,1
20.67,-62.89,2.10E-11,1
18.48,-50.21,2.63E-11,1
20.73,-62.94,2.10E-11,1
20.34,-63.97,2.06E-11,1
20.29,-62.52,2.10E-11,1
20.34,-62.45,2.10E-11,1
20.82,-61.80,2.12E-11,1
19.93,-64.45,2.03E-11,1
20.03,-62.36,2.10E-11,1
19.90,-62.01,2.11E-11,1
20.31,-59.50,2.19E-11,1
20.12,-62.00,2.10E-11,1
19.76,-61.90,2.10E-11,1
19.60,-61.35,2.12E-11,1
17.78,-50.36,2.58E-11,1
19.83,-61.51,2.11E-11,1
19.20,-62.42,2.08E-11,1
19.28,-61.01,2.12E-11,1
19.24,-60.96,2.12E-11,1
19.78,-60.35,2.14E-11,1
19.03,-62.67,2.06E-11,1
18.91,-60.78,2.12E-11,1
18.94,-60.49,2.13E-11,1
19.30,-57.90,2.22E-11,1
19.09,-60.55,2.12E-11,1
18.66,-60.41,2.12E-11,1
18.66,-59.91,2.14E-11,1
17.29,-50.72,2.52E-11,1
18.81,-60.00,2.13E-11,1
18.17,-60.89,2.10E-11,1
18.38,-59.53,2.14E-11,1
18.33,-59.41,2.14E-11,1
18.77,-58.79,2.16E-11,1
18.13,-60.76,2.09E-11,1
18.05,-59.08,2.15E-11,1
18.03,-58.87,2.15E-11,1
18.17,-56.13,2.25E-11,1
18.17,-58.90,2.15E-11,1
17.66,-58.78,2.15E-11,1
17.86,-58.27,2.16E-11,1
16.73,-51.03,2.47E-11,1
17.96,-58.39,2.16E-11,1
17.47,-59.21,2.12E-11,1
17.36,-57.78,2.17E-11,1
17.46,-57.67,2.17E-11,1
17.90,-57.12,2.19E-11,1
17.34,-58.83,2.13E-11,1
17.31,-57.49,2.17E-11,1
17.30,-57.16,2.18E-11,1
17.30,-54.31,2.30E-11,1
17.51,-57.27,2.17E-11,1
16.91,-57.21,2.17E-11,1
16.92,-56.62,2.19E-11,1
16.16,-51.38,2.41E-11,1
17.21,-56.79,2.18E-11,1
16.88,-57.65,2.15E-11,1
16.79,-56.27,2.20E-11,1
16.81,-56.18,2.20E-11,1
17.24,-55.60,2.22E-11,1
16.96,-57.19,2.15E-11,1
16.63,-55.98,2.20E-11,1
16.75,-55.72,2.21E-11,1
16.70,-52.67,2.33E-11,1
16.99,-55.82,2.20E-11,1
16.45,-55.81,2.20E-11,1
16.58,-55.27,2.21E-11,1
16.04,-51.76,2.36E-11,1
16.82,-55.47,2.20E-11,1
16.49,-56.31,2.17E-11,1
16.48,-54.96,2.22E-11,1
16.47,-54.88,2.22E-11,1
16.91,-54.31,2.24E-11,1
16.52,-55.76,2.18E-11,1
16.36,-54.78,2.21E-11,1
16.34,-54.52,2.22E-11,1
16.16,-51.20,2.36E-11,1
16.54,-54.71,2.21E-11,1
16.20,-54.78,2.20E-11,1
16.05,-54.24,2.22E-11,1
15.93,-52.25,2.31E-11,1
16.35,-54.49,2.21E-11,1
15.92,-55.40,2.17E-11,1
15.99,-54.10,2.22E-11,1
15.93,-54.04,2.22E-11,1
16.37,-53.47,2.24E-11,1
15.91,-54.78,2.18E-11,1
15.87,-54.01,2.21E-11,1
15.69,-53.75,2.22E-11,1
15.30,-50.02,2.38E-11,1
15.78,-53.94,2.21E-11,1
15.38,-54.02,2.20E-11,1
15.38,-53.48,2.22E-11,1
15.19,-52.47,2.26E-11,1
15.40,-53.70,2.21E-11,1
15.11,-54.62,2.17E-11,1
14.93,-53.32,2.22E-11,1
15.03,-53.23,2.22E-11,1
15.15,-52.63,2.24E-11,1
14.89,-53.80,2.19E-11,1
14.62,-53.11,2.22E-11,1
14.47,-52.85,2.23E-11,1
13.93,-48.58,2.42E-11,1
14.49,-52.95,2.22E-11,1
14.06,-53.04,2.21E-11,1
13.91,-52.46,2.23E-11,1
13.91,-52.05,2.25E-11,1
13.97,-52.54,2.22E-11,1
13.64,-53.39,2.19E-11,1
13.53,-52.11,2.24E-11,1
13.48,-51.98,2.24E-11,1
13.79,-51.32,2.27E-11,1
13.46,-52.32,2.22E-11,1
13.20,-51.72,2.25E-11,1
13.14,-51.45,2.25E-11,1
12.45,-46.51,2.49E-11,1
13.15,-51.45,2.25E-11,1
12.77,-51.46,2.25E-11,1
12.86,-50.96,2.27E-11,1
12.69,-50.78,2.27E-11,1
12.82,-50.95,2.26E-11,1
12.52,-51.76,2.22E-11,1
12.49,-50.58,2.27E-11,1
12.46,-50.41,2.28E-11,1
12.69,-49.69,2.31E-11,1
12.44,-50.55,2.27E-11,1
12.21,-50.06,2.29E-11,1
12.18,-49.77,2.30E-11,1
11.08,-43.97,2.60E-11,1
12.24,-49.76,2.29E-11,1
11.87,-49.85,2.29E-11,1
11.95,-49.27,2.31E-11,1
11.93,-49.19,2.31E-11,1
12.06,-49.21,2.31E-11,1
11.80,-50.02,2.27E-11,1
11.70,-48.84,2.32E-11,1
11.73,-48.68,2.33E-11,1
12.03,-47.98,2.36E-11,1
11.75,-48.79,2.32E-11,1
11.62,-48.48,2.33E-11,1
11.47,-48.16,2.34E-11,1
9.77,-40.95,2.75E-11,1
11.62,-48.10,2.34E-11,1
11.29,-48.22,2.33E-11,1
11.36,-47.68,2.36E-11,1
11.40,-47.62,2.36E-11,1
11.58,-47.62,2.35E-11,1
11.25,-48.44,2.31E-11,1
11.27,-47.35,2.36E-11,1
11.20,-47.17,2.37E-11,1
11.39,-46.45,2.40E-11,1
11.32,-47.20,2.36E-11,1
11.08,-46.92,2.37E-11,1
11.05,-46.68,2.38E-11,1
8.77,-38.72,2.87E-11,1
11.21,-46.65,2.38E-11,1
10.86,-46.81,2.37E-11,1
10.82,-46.28,2.39E-11,1
10.79,-46.21,2.40E-11,1
11.04,-46.18,2.39E-11,1
10.62,-46.99,2.35E-11,1
10.66,-45.97,2.40E-11,1
10.60,-45.81,2.41E-11,1
10.80,-45.14,2.44E-11,1
10.65,-45.81,2.40E-11,1
10.34,-45.60,2.41E-11,1
10.30,-45.37,2.42E-11,1
8.19,-38.32,2.86E-11,1
10.39,-45.36,2.42E-11,1
10.03,-45.50,2.41E-11,1
9.97,-44.95,2.43E-11,1
10.00,-44.87,2.43E-11,1
10.21,-44.82,2.43E-11,1
9.93,-45.56,2.39E-11,1
9.82,-44.60,2.44E-11,1
9.84,-44.41,2.45E-11,1
10.09,-43.72,2.49E-11,1
10.01,-44.33,2.45E-11,1
9.73,-44.11,2.46E-11,1
9.75,-43.88,2.47E-11,1
7.82,-37.71,2.87E-11,1
9.87,-43.83,2.47E-11,1
9.59,-44.00,2.46E-11,1
9.55,-43.47,2.48E-11,1
9.55,-43.38,2.48E-11,1
9.79,-43.27,2.49E-11,1
9.47,-43.99,2.45E-11,1
9.39,-43.11,2.49E-11,1
9.42,-42.94,2.50E-11,1
9.60,-42.27,2.54E-11,1
9.51,-42.87,2.50E-11,1
9.24,-42.65,2.51E-11,1
9.22,-42.43,2.52E-11,1
7.44,-37.10,2.88E-11,1
9.31,-42.42,2.52E-11,1
9.10,-42.51,2.51E-11,1
9.06,-41.99,2.54E-11,1
9.02,-41.89,2.54E-11,1
9.30,-41.74,2.55E-11,1
8.99,-42.43,2.50E-11,1
9.01,-41.68,2.55E-11,1
8.91,-41.46,2.56E-11,1
8.90,-41.35,2.56E-11,1
9.13,-41.07,2.58E-11,1
9.07,-41.34,2.56E-11,1
8.85,-41.32,2.55E-11,1
8.80,-40.90,2.58E-11,1
8.76,-40.81,2.58E-11,1
6.99,-35.86,2.94E-11,1
8.93,-40.72,2.58E-11,1
8.75,-40.98,2.56E-11,1
8.75,-40.54,2.59E-11,1
8.70,-40.29,2.60E-11,1
8.68,-40.20,2.61E-11,1
8.78,-39.58,2.64E-11,1
8.77,-40.19,2.60E-11,1
8.57,-40.42,2.58E-11,1
8.49,-39.86,2.62E-11,1
8.48,-39.73,2.62E-11,1
8.44,-39.67,2.62E-11,1
8.53,-39.63,2.62E-11,1
8.51,-39.72,2.62E-11,1
8.23,-39.58,2.62E-11,1
8.30,-39.28,2.64E-11,1
8.23,-39.19,2.64E-11,1
7.57,-36.91,2.80E-11,1
8.24,-39.18,2.64E-11,1
8.09,-39.58,2.61E-11,1
7.99,-38.95,2.65E-11,1
7.91,-38.73,2.66E-11,1
7.86,-38.65,2.67E-11,1
8.01,-38.28,2.69E-11,1
7.99,-38.62,2.66E-11,1
7.74,-38.68,2.66E-11,1
7.68,-38.24,2.68E-11,1
7.68,-38.11,2.69E-11,1
7.54,-37.73,2.71E-11,1
7.75,-38.01,2.69E-11,1
7.69,-37.94,2.69E-11,1
7.52,-37.81,2.70E-11,1
7.47,-37.57,2.72E-11,1
7.44,-37.45,2.72E-11,1
7.34,-36.45,2.79E-11,1
7.53,-37.35,2.72E-11,1
7.44,-37.57,2.71E-11,1
7.35,-37.01,2.74E-11,1
7.29,-36.81,2.76E-11,1
7.29,-36.70,2.76E-11,1
7.39,-36.43,2.78E-11,1
7.37,-36.61,2.76E-11,1
7.17,-36.54,2.77E-11,1
7.15,-36.17,2.79E-11,1
7.13,-36.04,2.80E-11,1
6.09,-33.72,2.99E-11,1
7.19,-35.90,2.80E-11,1
7.16,-35.93,2.80E-11,1
7.06,-35.64,2.82E-11,1
6.99,-35.44,2.83E-11,1
6.98,-35.34,2.84E-11,1
7.01,-34.81,2.88E-11,1
7.06,-35.25,2.84E-11,1
6.97,-35.34,2.83E-11,1
6.89,-34.88,2.87E-11,1
6.85,-34.73,2.87E-11,1
6.83,-34.64,2.88E-11,1
6.94,-34.51,2.89E-11,1
6.96,-34.54,2.88E-11,1
6.75,-34.40,2.89E-11,1
6.74,-34.14,2.91E-11,1
6.74,-34.00,2.92E-11,1
5.64,-31.78,3.12E-11,1
6.79,-33.87,2.93E-11,1
6.80,-34.04,2.91E-11,1
6.75,-33.58,2.95E-11,1
6.68,-33.36,2.96E-11,1
6.69,-33.23,2.97E-11,1
6.74,-32.90,3.00E-11,1
6.81,-33.09,2.98E-11,1
6.74,-33.07,2.98E-11,1
6.66,-32.71,3.01E-11,1
6.68,-32.57,3.02E-11,1
6.70,-32.45,3.03E-11,1
6.77,-32.40,3.03E-11,1
6.81,-32.36,3.03E-11,1
6.71,-32.17,3.04E-11,1
6.68,-31.98,3.06E-11,1
6.69,-31.87,3.07E-11,1
6.41,-31.12,3.14E-11,1
6.81,-31.75,3.07E-11,1
6.80,-31.87,3.06E-11,1
6.70,-31.48,3.09E-11,1
6.71,-31.33,3.11E-11,1
6.74,-31.22,3.11E-11,1
6.79,-31.03,3.13E-11,1
6.84,-31.13,3.12E-11,1
6.79,-31.07,3.12E-11,1
6.73,-30.81,3.14E-11,1
6.76,-30.69,3.15E-11,1
6.21,-29.88,3.24E-11,1
6.87,-30.54,3.16E-11,1
6.88,-30.47,3.17E-11,1
6.83,-30.30,3.18E-11,1
6.83,-30.11,3.20E-11,1
6.85,-30.01,3.21E-11,1
6.76,-29.61,3.25E-11,1
6.97,-29.88,3.21E-11,1
7.00,-29.89,3.21E-11,1
6.92,-29.57,3.24E-11,1
6.94,-29.43,3.26E-11,1
6.96,-29.33,3.26E-11,1
7.03,-29.18,3.28E-11,1
7.12,-29.18,3.27E-11,1
7.08,-29.08,3.28E-11,1
7.07,-28.86,3.31E-11,1
7.09,-28.75,3.31E-11,1
5.49,-27.37,3.48E-11,1
7.22,-28.61,3.32E-11,1
7.30,-28.62,3.32E-11,1
7.23,-28.37,3.35E-11,1
7.21,-28.20,3.36E-11,1
7.26,-28.09,3.37E-11,1
7.23,-27.87,3.40E-11,1
7.41,-27.99,3.38E-11,1
7.47,-27.94,3.38E-11,1
7.40,-27.71,3.41E-11,1
7.43,-27.59,3.42E-11,1
7.48,-27.51,3.43E-11,1
7.55,-27.46,3.43E-11,1
7.64,-27.42,3.43E-11,1
7.61,-27.28,3.45E-11,1
7.59,-27.14,3.46E-11,1
7.65,-27.07,3.47E-11,1
7.14,-26.62,3.52E-11,1
7.82,-26.94,3.48E-11,1
7.98,-26.98,3.47E-11,1
7.86,-26.77,3.49E-11,1
7.88,-26.63,3.51E-11,1
7.95,-26.57,3.51E-11,1
7.97,-26.43,3.53E-11,1
8.13,-26.48,3.52E-11,1
8.20,-26.43,3.52E-11,1
8.17,-26.27,3.54E-11,1
8.23,-26.19,3.55E-11,1
8.01,-26.04,3.57E-11,1
8.40,-26.11,3.55E-11,1
8.47,-26.07,3.56E-11,1
8.47,-26.00,3.56E-11,1
8.50,-25.90,3.57E-11,1
8.56,-25.88,3.57E-11,1
8.33,-25.65,3.60E-11,1
8.72,-25.84,3.57E-11,1
8.89,-25.87,3.57E-11,1
8.77,-25.74,3.58E-11,1
8.77,-25.71,3.58E-11,1
8.82,-25.67,3.58E-11,1
8.83,-25.59,3.59E-11,1
8.97,-25.61,3.59E-11,1
9.00,-25.61,3.58E-11,1
8.94,-25.52,3.59E-11,1
8.96,-25.49,3.59E-11,1
7.49,-25.22,3.63E-11,1
9.02,-25.46,3.59E-11,1
9.13,-25.46,3.59E-11,1
9.06,-25.38,3.60E-11,1
9.01,-25.34,3.60E-11,1
9.03,-25.27,3.61E-11,1
8.84,-25.15,3.62E-11,1
9.07,-25.23,3.61E-11,1
9.19,-25.20,3.61E-11,1
9.01,-25.12,3.62E-11,1
8.98,-25.05,3.62E-11,1
9.00,-24.99,3.63E-11,1
8.98,-24.93,3.63E-11,1
9.03,-24.94,3.63E-11,1
9.03,-24.88,3.64E-11,1
8.96,-24.79,3.65E-11,1
8.96,-24.73,3.65E-11,1
7.98,-24.55,3.68E-11,1
8.96,-24.59,3.67E-11,1
9.17,-24.57,3.67E-11,1
8.99,-24.42,3.68E-11,1
8.94,-24.35,3.69E-11,1
8.95,-24.28,3.70E-11,1
8.81,-24.11,3.72E-11,1
8.98,-24.14,3.72E-11,1
9.10,-24.09,3.72E-11,1
8.97,-23.98,3.73E-11,1
8.97,-23.91,3.74E-11,1
8.93,-23.81,3.75E-11,1
9.00,-23.71,3.77E-11,1
9.03,-23.65,3.77E-11,1
9.07,-23.62,3.78E-11,1
9.01,-23.57,3.78E-11,1
9.03,-23.49,3.79E-11,1
8.60,-23.33,3.81E-11,1
9.05,-23.30,3.81E-11,1
9.28,-23.32,3.81E-11,1
9.11,-23.24,3.82E-11,1
9.11,-23.19,3.82E-11,1
9.12,-23.14,3.83E-11,1
9.04,-22.92,3.86E-11,1
9.19,-22.93,3.86E-11,1
9.29,-22.96,3.85E-11,1
9.22,-22.91,3.85E-11,1
9.25,-22.83,3.86E-11,1
8.39,-22.88,3.85E-11,1
9.34,-22.57,3.90E-11,1
9.49,-22.58,3.90E-11,1
9.44,-22.62,3.89E-11,1
9.42,-22.57,3.89E-11,1
9.47,-22.51,3.90E-11,1
9.27,-22.25,3.94E-11,1
9.58,-22.25,3.94E-11,1
9.74,-22.34,3.92E-11,1
9.60,-22.34,3.92E-11,1
9.61,-22.28,3.92E-11,1
9.63,-22.23,3.93E-11,1
9.67,-21.98,3.97E-11,1
9.79,-22.01,3.96E-11,1
9.75,-22.17,3.93E-11,1
9.67,-22.14,3.93E-11,1
9.69,-22.10,3.94E-11,1
8.36,-22.42,3.88E-11,1
9.86,-21.84,3.98E-11,1
9.99,-21.99,3.95E-11,1
9.78,-21.97,3.95E-11,1
9.74,-21.96,3.95E-11,1
9.75,-21.91,3.95E-11,1
9.81,-21.68,3.99E-11,1
10.02,-21.68,3.99E-11,1
9.96,-21.78,3.96E-11,1
9.82,-21.79,3.96E-11,1
9.81,-21.72,3.97E-11,1
9.83,-21.70,3.97E-11,1
10.14,-21.51,4.00E-11,1
10.20,-21.48,4.00E-11,1
9.94,-21.56,3.99E-11,1
9.89,-21.57,3.98E-11,1
9.90,-21.49,3.99E-11,1
9.73,-21.53,3.98E-11,1
10.30,-21.34,4.01E-11,1
10.25,-21.36,4.01E-11,1
10.03,-21.35,4.01E-11,1
10.01,-21.32,4.01E-11,1
10.03,-21.29,4.01E-11,1
10.31,-21.25,4.01E-11,1
10.45,-21.21,4.02E-11,1
10.23,-21.21,4.02E-11,1
10.10,-21.22,4.01E-11,1
10.11,-21.16,4.02E-11,1
9.83,-21.55,3.94E-11,1
10.54,-21.16,4.01E-11,1
10.51,-21.15,4.01E-11,1
10.25,-21.08,4.02E-11,1
10.19,-21.03,4.03E-11,1
10.20,-20.99,4.03E-11,1
10.27,-21.23,3.98E-11,1
10.58,-21.08,4.01E-11,1
10.46,-20.91,4.04E-11,1
10.27,-20.94,4.03E-11,1
10.24,-20.90,4.03E-11,1
10.24,-20.85,4.04E-11,1
10.47,-21.07,4.00E-11,1
10.57,-21.03,4.00E-11,1
10.36,-20.83,4.03E-11,1
10.26,-20.81,4.04E-11,1
10.25,-20.77,4.04E-11,1
8.92,-22.20,3.78E-11,1
10.50,-21.03,3.98E-11,1
10.49,-20.83,4.02E-11,1
10.30,-20.76,4.03E-11,1
10.27,-20.77,4.02E-11,1
10.27,-20.75,4.03E-11,1
10.22,-21.13,3.95E-11,1
10.46,-21.06,3.96E-11,1
10.43,-20.74,4.02E-11,1
10.26,-20.80,4.00E-11,1
10.23,-20.78,4.00E-11,1
10.22,-20.75,4.01E-11,1
10.26,-21.09,3.94E-11,1
10.32,-21.07,3.94E-11,1
10.23,-20.79,3.99E-11,1
10.14,-20.81,3.98E-11,1
10.11,-20.78,3.99E-11,1
9.37,-21.56,3.84E-11,1
10.09,-21.12,3.92E-11,1
10.24,-20.78,3.98E-11,1
10.04,-20.83,3.96E-11,1
9.96,-20.81,3.96E-11,1
9.92,-20.79,3.96E-11,1
9.67,-21.11,3.90E-11,1
9.83,-21.07,3.91E-11,1
9.91,-20.79,3.96E-11,1
9.76,-20.84,3.94E-11,1
9.72,-20.79,3.95E-11,1
9.41,-21.01,3.90E-11,1
9.54,-21.01,3.90E-11,1
9.50,-20.95,3.91E-11,1
9.57,-20.76,3.94E-11,1
9.46,-20.73,3.95E-11,1
9.41,-20.70,3.95E-11,1
8.85,-21.05,3.88E-11,1
9.21,-20.82,3.92E-11,1
9.42,-20.58,3.96E-11,1
9.20,-20.62,3.95E-11,1
9.12,-20.58,3.96E-11,1
9.07,-20.54,3.96E-11,1
8.76,-20.67,3.93E-11,1
8.83,-20.59,3.95E-11,1
8.96,-20.45,3.97E-11,1
8.80,-20.42,3.97E-11,1
8.74,-20.37,3.98E-11,1
7.62,-21.28,3.81E-11,1
8.48,-20.35,3.98E-11,1
8.51,-20.16,4.01E-11,1
8.46,-20.10,4.02E-11,1
8.37,-20.06,4.02E-11,1
8.33,-20.01,4.03E-11,1
7.92,-20.13,4.01E-11,1
8.12,-19.94,4.04E-11,1
8.27,-19.72,4.08E-11,1
8.10,-19.75,4.07E-11,1
8.03,-19.67,4.09E-11,1
7.99,-19.58,4.10E-11,1
7.78,-19.59,4.10E-11,1
7.81,-19.48,4.12E-11,1
7.90,-19.38,4.13E-11,1
7.78,-19.35,4.14E-11,1
7.75,-19.26,4.15E-11,1
6.95,-20.05,3.99E-11,1
7.58,-19.17,4.17E-11,1
7.75,-18.95,4.21E-11,1
7.62,-19.00,4.20E-11,1
7.56,-18.96,4.20E-11,1
7.54,-18.89,4.22E-11,1
7.27,-18.91,4.21E-11,1
7.40,-18.75,4.24E-11,1
7.51,-18.60,4.27E-11,1
7.42,-18.64,4.26E-11,1
7.34,-18.55,4.28E-11,1
7.29,-18.49,4.29E-11,1
7.22,-18.43,4.30E-11,1
7.23,-18.33,4.32E-11,1
7.26,-18.23,4.34E-11,1
7.20,-18.20,4.34E-11,1
7.18,-18.12,4.36E-11,1
6.78,-18.42,4.29E-11,1
7.08,-17.99,4.38E-11,1
7.21,-17.74,4.44E-11,1
7.10,-17.83,4.42E-11,1
7.04,-17.78,4.43E-11,1
7.04,-17.71,4.44E-11,1
6.84,-17.69,4.44E-11,1
6.95,-17.55,4.47E-11,1
7.05,-17.44,4.50E-11,1
6.95,-17.46,4.49E-11,1
6.93,-17.40,4.50E-11,1
6.54,-18.13,4.32E-11,1
6.83,-17.30,4.52E-11,1
6.84,-17.10,4.57E-11,1
6.85,-17.13,4.56E-11,1
6.76,-17.14,4.56E-11,1
6.75,-17.09,4.57E-11,1
6.47,-17.22,4.53E-11,1
6.66,-16.91,4.61E-11,1
6.78,-16.70,4.66E-11,1
6.65,-16.80,4.63E-11,1
6.62,-16.76,4.64E-11,1
6.60,-16.69,4.65E-11,1
6.39,-16.66,4.66E-11,1
6.47,-16.55,4.69E-11,1
6.53,-16.46,4.71E-11,1
6.44,-16.48,4.70E-11,1
6.39,-16.40,4.72E-11,1
5.85,-18.27,4.23E-11,1
6.26,-16.25,4.76E-11,1
6.39,-15.93,4.85E-11,1
6.25,-16.05,4.81E-11,1
6.22,-16.03,4.81E-11,1
6.21,-15.96,4.83E-11,1
5.96,-16.01,4.81E-11,1
6.12,-15.78,4.88E-11,1
6.19,-15.57,4.94E-11,1
6.13,-15.67,4.90E-11,1
6.06,-15.59,4.93E-11,1
6.04,-15.50,4.95E-11,1
5.95,-15.42,4.97E-11,1
5.98,-15.29,5.01E-11,1
6.03,-15.21,5.03E-11,1
5.99,-15.18,5.04E-11,1
5.95,-15.09,5.07E-11,1
5.70,-15.66,4.88E-11,1
5.85,-14.91,5.12E-11,1
6.00,-14.57,5.24E-11,1
5.91,-14.74,5.17E-11,1
5.89,-14.69,5.19E-11,1
5.85,-14.61,5.21E-11,1
5.69,-14.63,5.20E-11,1
5.75,-14.40,5.28E-11,1
5.86,-14.21,5.35E-11,1
5.81,-14.28,5.32E-11,1
5.80,-14.20,5.34E-11,1
5.71,-14.61,5.19E-11,1
5.71,-14.02,5.40E-11,1
5.76,-13.85,5.46E-11,1
5.74,-13.83,5.47E-11,1
5.71,-13.81,5.47E-11,1
5.68,-13.73,5.50E-11,1
5.48,-14.02,5.38E-11,1
5.58,-13.54,5.57E-11,1
5.72,-13.25,5.69E-11,1
5.65,-13.40,5.62E-11,1
5.64,-13.36,5.63E-11,1
5.64,-13.29,5.66E-11,1
5.45,-13.28,5.66E-11,1
5.56,-13.10,5.73E-11,1
5.64,-12.97,5.79E-11,1
5.60,-13.02,5.76E-11,1
5.58,-12.94,5.79E-11,1
5.62,-14.89,5.03E-11,1
5.49,-12.78,5.86E-11,1
5.56,-12.45,6.01E-11,1
5.52,-12.59,5.94E-11,1
5.49,-12.58,5.94E-11,1
5.49,-12.51,5.97E-11,1
5.31,-12.66,5.89E-11,1
5.41,-12.33,6.05E-11,1
5.51,-12.08,6.17E-11,1
5.46,-12.23,6.08E-11,1
5.43,-12.17,6.11E-11,1
5.42,-12.08,6.15E-11,1
5.28,-12.01,6.19E-11,1
5.33,-11.88,6.25E-11,1
5.39,-11.80,6.29E-11,1
5.35,-11.82,6.27E-11,1
5.34,-11.74,6.31E-11,1
5.25,-12.78,5.79E-11,1
5.23,-11.54,6.41E-11,1
5.33,-11.16,6.63E-11,1
5.27,-11.37,6.50E-11,1
5.24,-11.35,6.51E-11,1
5.25,-11.27,6.55E-11,1
5.09,-11.34,6.50E-11,1
5.12,-11.03,6.68E-11,1
5.26,-10.81,6.81E-11,1
5.22,-10.91,6.74E-11,1
5.20,-10.83,6.79E-11,1
5.18,-10.94,6.71E-11,1
5.12,-10.63,6.91E-11,1
5.16,-10.49,7.00E-11,1
5.25,-10.42,7.04E-11,1
5.21,-10.42,7.03E-11,1
5.21,-10.31,7.10E-11,1
5.07,-10.79,6.78E-11,1
5.14,-10.09,7.25E-11,1
5.23,-9.71,7.53E-11,1
5.28,-9.93,7.36E-11,1
5.25,-9.88,7.39E-11,1
5.26,-9.77,7.47E-11,1
5.09,-9.82,7.42E-11,1
5.18,-9.56,7.62E-11,1
5.33,-9.41,7.74E-11,1
5.31,-9.49,7.66E-11,1
5.35,-9.41,7.72E-11,1
5.69,-11.10,6.54E-11,1
5.28,-9.21,7.88E-11,1
5.39,-8.94,8.11E-11,1
5.40,-9.02,8.03E-11,1
5.40,-9.02,8.03E-11,1
5.40,-8.93,8.10E-11,1
5.29,-9.20,7.86E-11,1
5.32,-8.73,8.28E-11,1
5.48,-8.44,8.56E-11,1
5.49,-8.66,8.34E-11,1
5.50,-8.62,8.37E-11,1
5.53,-8.53,8.45E-11,1
5.43,-8.47,8.51E-11,1
5.47,-8.29,8.68E-11,1
5.65,-8.23,8.74E-11,1
5.67,-8.29,8.68E-11,1
5.72,-8.23,8.73E-11,1
6.12,-10.23,7.02E-11,1
5.68,-8.01,8.95E-11,1
5.81,-7.62,9.41E-11,1
5.81,-7.91,9.06E-11,1
5.81,-7.92,9.04E-11,1
5.81,-7.87,9.10E-11,1
5.61,-7.98,8.96E-11,1
5.72,-7.62,9.37E-11,1
5.89,-7.46,9.58E-11,1
5.91,-7.67,9.30E-11,1
5.92,-7.63,9.35E-11,1
5.93,-7.60,9.38E-11,1
5.85,-7.43,9.58E-11,1
5.84,-7.33,9.71E-11,1
5.94,-7.36,9.66E-11,1
5.99,-7.41,9.59E-11,1
5.96,-7.37,9.64E-11,1
5.99,-8.12,8.75E-11,1
5.93,-7.15,9.92E-11,1
6.03,-6.84,1.04E-10,1
6.02,-7.17,9.88E-11,1
6.02,-7.19,9.85E-11,1
5.99,-7.16,9.89E-11,1
5.85,-7.19,9.83E-11,1
5.92,-6.95,1.02E-10,1
6.01,-6.88,1.03E-10,1
6.08,-7.05,1.00E-10,1
6.03,-7.02,1.00E-10,1
6.41,-8.19,8.60E-11,1
5.90,-6.83,1.03E-10,1
5.97,-6.67,1.06E-10,1
5.97,-6.81,1.03E-10,1
5.93,-6.87,1.02E-10,1
5.90,-6.81,1.03E-10,1
5.79,-7.20,9.75E-11,1
5.75,-6.60,1.06E-10,1
5.82,-6.34,1.10E-10,1
5.78,-6.65,1.05E-10,1
5.79,-6.63,1.06E-10,1
5.70,-6.56,1.07E-10,1
5.56,-6.51,1.07E-10,1
5.58,-6.29,1.11E-10,1
5.62,-6.27,1.11E-10,1
5.59,-6.37,1.10E-10,1
5.55,-6.30,1.11E-10,1
6.74,-9.49,7.34E-11,1
5.40,-6.03,1.15E-10,1
5.45,-5.67,1.23E-10,1
5.37,-5.95,1.17E-10,1
5.35,-5.95,1.17E-10,1
5.31,-5.85,1.19E-10,1
5.17,-6.01,1.16E-10,1
5.22,-5.53,1.26E-10,1
5.23,-5.33,1.30E-10,1
5.24,-5.54,1.25E-10,1
5.13,-5.47,1.27E-10,1
5.18,-5.36,1.29E-10,1
5.07,-5.18,1.33E-10,1
5.10,-5.01,1.38E-10,1
5.14,-5.02,1.38E-10,1
5.10,-5.05,1.37E-10,1
5.06,-4.96,1.39E-10,1
5.40,-5.98,1.15E-10,1
5.02,-4.62,1.49E-10,1
5.04,-4.22,1.63E-10,1
5.06,-4.52,1.52E-10,1
5.04,-4.50,1.53E-10,1
5.03,-4.39,1.57E-10,1
4.90,-4.43,1.55E-10,1
4.96,-4.05,1.70E-10,1
5.07,-3.87,1.77E-10,1
5.06,-4.03,1.70E-10,1
5.03,-3.93,1.74E-10,1
5.34,-4.41,1.55E-10,1
5.03,-3.59,1.90E-10,1
5.00,-3.43,2.00E-10,1
5.05,-3.46,1.97E-10,1
5.12,-3.45,1.98E-10,1
5.10,-3.34,2.04E-10,1
5.18,-3.83,1.78E-10,1
5.09,-2.99,2.27E-10,1
5.10,-2.62,2.60E-10,1
5.15,-2.94,2.32E-10,1
5.20,-2.87,2.37E-10,1
5.20,-2.76,2.46E-10,1
5.15,-2.73,2.49E-10,1
5.17,-2.43,2.79E-10,1
5.30,-2.31,2.93E-10,1
5.33,-2.45,2.77E-10,1
5.32,-2.34,2.89E-10,1
6.96,-5.17,1.31E-10,1
5.33,-2.06,3.29E-10,1
5.31,-1.72,3.94E-10,1
5.43,-1.92,3.52E-10,1
5.44,-1.94,3.48E-10,1
